date,time,username,tweet,tweet_clean
2021-06-24,03:12:34,cnnbrk,"Actor Drake Bell, best known for the Nickelodeon sitcom ""Drake &amp; Josh,"" pleaded guilty to charges of attempted endangering of children and disseminating matter harmful to juveniles, prosecutors say  https://t.co/2dkbzfGSgr",actor drake bell best known for the nickelodeon sitcom drake  josh pleaded guilty to charges of attempted endangering of children and disseminating matter harmful to juveniles prosecutors say  
2021-06-24,02:11:27,cnnbrk,"John McAfee, the eccentric antivirus software magnate, found dead in a Spanish prison hours after extradition to the US for tax evasion was approved  https://t.co/iVjcXajYg5",john mcafee the eccentric antivirus software magnate found dead in a spanish prison hours after extradition to the us for tax evasion was approved  
2021-06-23,22:20:54,cnnbrk,Vice President Kamala Harris will visit the US-Mexico border Friday. The trip follows GOP criticism of her not traveling there to address migration.  https://t.co/FBuhjDeovb,vice president kamala harris will visit the usmexico border friday the trip follows gop criticism of her not traveling there to address migration  
2021-06-23,20:33:30,cnnbrk,The Supreme Court rules California must pay private businesses to allow unions access to address workers in a case that could have broad property rights implications  https://t.co/kF25SeUWg4,the supreme court rules california must pay private businesses to allow unions access to address workers in a case that could have broad property rights implications  
2021-06-23,20:05:30,cnnbrk,The Supreme Court rules in favor of a former high school cheerleader in a case involving the right to free speech when off campus  https://t.co/b0dgKpWvfx,the supreme court rules in favor of a former high school cheerleader in a case involving the right to free speech when off campus  
2021-06-23,19:53:34,cnnbrk,"The Supreme Court rules that unless there is an emergency, police must evaluate on a case-by-case basis whether a warrant is needed to pursue individuals suspected of committing minor offenses into their homes  https://t.co/rBp8sG0vuY",the supreme court rules that unless there is an emergency police must evaluate on a casebycase basis whether a warrant is needed to pursue individuals suspected of committing minor offenses into their homes  
2021-06-23,13:07:21,cnnbrk,Hong Kong's biggest pro-democracy newspaper to close as Beijing tightens its grip  https://t.co/m2YPtebw2F,hong kongs biggest prodemocracy newspaper to close as beijing tightens its grip  
2021-06-23,09:36:41,cnnbrk,A new CDC report shows the ongoing decline in the number of babies born accelerated in 2020 and identifies states where rates dropped off most  https://t.co/2ro13W7AGs,a new cdc report shows the ongoing decline in the number of babies born accelerated in 2020 and identifies states where rates dropped off most  
2021-06-23,08:17:24,cnnbrk,"The New York City Democratic mayoral primary winner will be determined using ranked-choice voting tabulation, CNN projects.  https://t.co/9FSWprmBGJ",the new york city democratic mayoral primary winner will be determined using rankedchoice voting tabulation cnn projects  
2021-06-23,04:29:34,cnnbrk,"House Speaker Nancy Pelosi plans to appoint a select committee to investigate the January 6 attack on the US Capitol, sources say  https://t.co/DmRztSzUOl",house speaker nancy pelosi plans to appoint a select committee to investigate the january 6 attack on the us capitol sources say  
2021-06-23,04:00:04,cnnbrk,"Key procedural vote on election overhaul bill fails in Senate, a stinging defeat to Democrats' counter to state laws restricting voting access  https://t.co/xIL0zRzW3c",key procedural vote on election overhaul bill fails in senate a stinging defeat to democrats counter to state laws restricting voting access  
2021-06-23,00:27:46,cnnbrk,"Sen. Joe Manchin strikes an agreement to vote yes on Democrats' signature election overhaul bill, though effort will still fall short of advancing  https://t.co/OHPCEx5Bqz",sen joe manchin strikes an agreement to vote yes on democrats signature election overhaul bill though effort will still fall short of advancing  
2021-06-22,23:52:17,cnnbrk,The White House acknowledges that the US will miss Biden's July Fourth Covid-19 vaccination targets and says the focus is now on adults ages 18 to 26  https://t.co/0cASoTUOG0,the white house acknowledges that the us will miss bidens july fourth covid19 vaccination targets and says the focus is now on adults ages 18 to 26  
2021-06-22,09:00:26,cnnbrk,"The US 9th Circuit Court of Appeals has blocked a federal judge's controversial ruling that overturned California's longtime ban on assault weapons, in which he likened the AR-15 to a Swiss Army knife.  https://t.co/Z9WIRnElrz",the us 9th circuit court of appeals has blocked a federal judges controversial ruling that overturned californias longtime ban on assault weapons in which he likened the ar15 to a swiss army knife  
2021-06-22,06:38:08,cnnbrk,"At least 140 positive Covid-19 cases have been detected among players, members of delegations and service providers since the Copa America soccer tournament started last week in Brazil, the health ministry says  https://t.co/nf0fIEhttH",at least 140 positive covid19 cases have been detected among players members of delegations and service providers since the copa america soccer tournament started last week in brazil the health ministry says  
2021-06-22,06:18:05,cnnbrk,The Trump Organization sues the city of New York after its golf course contract was canceled in the wake of the attack on the US Capitol on January 6  https://t.co/Rwsv2XQ2JD,the trump organization sues the city of new york after its golf course contract was canceled in the wake of the attack on the us capitol on january 6  
2021-06-22,04:06:00,cnnbrk,Carl Nassib of the Las Vegas Raiders announces he's gay. He's the first active NFL player to do so.  https://t.co/vsyvgA48NR,carl nassib of the las vegas raiders announces he is gay he is the first active nfl player to do so  
2021-06-22,03:06:27,cnnbrk,"A refinery in St. Croix that rained oil down on neighborhoods is closing indefinitely, citing ""severe financial constraints""  https://t.co/FSiXTOF9Hq",a refinery in st croix that rained oil down on neighborhoods is closing indefinitely citing severe financial constraints  
2021-06-22,00:24:11,cnnbrk,"Nicaragua's National Police have detained a fifth presidential candidate, bringing the number of opposition leaders who have been detained in recent weeks to 15  https://t.co/P0NVz2Nroa",nicaraguas national police have detained a fifth presidential candidate bringing the number of opposition leaders who have been detained in recent weeks to 15  
2021-06-21,22:00:49,cnnbrk,"Canada will no longer require its fully vaccinated citizens or permanent residents to quarantine for 14 days when entering the country, beginning July 5  https://t.co/j0pzwexTy6",canada will no longer require its fully vaccinated citizens or permanent residents to quarantine for 14 days when entering the country beginning july 5  
2021-06-21,20:07:34,cnnbrk,"The Supreme Court sides with student athletes on NCAA compensation rules, opening the door to significant increases in payment for college sports  https://t.co/K1MzU67cAp",the supreme court sides with student athletes on ncaa compensation rules opening the door to significant increases in payment for college sports  
2021-06-21,06:17:39,cnnbrk,"Jon Rahm wins the US Open at Torrey Pines. This is Rahm's first-ever win at a major championship, and he's the first Spaniard ever to win at the golf tournament.  https://t.co/hBtwiQp4J3",jon rahm wins the us open at torrey pines this is rahms firstever win at a major championship and he is the first spaniard ever to win at the golf tournament  
2021-06-21,00:54:47,cnnbrk,A suspect has been charged with murder after the death of Catherine Serou. She vanished in the country's Nizhny Novgorod region.  https://t.co/Z0LJw2u1Xw,a suspect has been charged with murder after the death of catherine serou she vanished in the countrys nizhny novgorod region  
2021-06-20,21:12:06,cnnbrk,Nine children and one adult were killed in a crash involving a girls ranch vehicle on Alabama's I-65 during storms that swept through the state  https://t.co/x0NFWbt0oI,nine children and one adult were killed in a crash involving a girls ranch vehicle on alabamas i65 during storms that swept through the state  
2021-06-20,20:49:27,cnnbrk,"A Wichita Police officer was wounded and a suspect was killed in a shooting during a ""check welfare call,"" police say  https://t.co/cNYYTLTqfG",a wichita police officer was wounded and a suspect was killed in a shooting during a check welfare call police say  
